Mouse_ID,6,10,12,37,45,53,73,84,101,106,140,148,171,206,213,248,278,291,293,307,312,315,325,337,350,353,358,360,370,376,424,427,453,460,462,466,467,498,526,530,543,545,546,548,550,553,564,568,570,572,573,581,591,594,595,602,607,610,612,621,623,625,636,644,665,680,700,706,757,781,796,800,803,804,805,807,814,843,844,872,886,891,896,897,903,906,923,940,943,978,987,1020,1030,1032,1065,1073,1092,1102,1108,1109,1110,1111,1195,1197,1200,1202,1205,1214,1230,1248,1250,1275,1276,1343,1345,1352,1364,1375,1395,1400,1404,1425,1482,1496,1500,1525,1532,1556,1562,1578,1583,1603,1636,1671,1721
MM052,13.462426084544818,15.397458309880559,12.300114510484464,17.81261481037765,16.0977843519907,22.486246488386698,15.205250745691709,16.645040506887298,20.15671684115003,17.877609303028223,18.699924799012912,23.80295735339093,17.338167726585873,19.629511120143725,17.2400519986282,18.80880290832888,16.939577143431652,16.186701686544847,15.088251755900215,15.062452462951322,17.802916452901748,15.34571815507305,15.617592424992074,13.885700562218851,15.709732474499102,18.144236750506668,16.55983853165448,16.70617758493452,18.75531656969779,15.808051179468436,19.758443083133486,13.431294111914196,14.568770784702586,16.03685200017485,21.207584636053873,16.39845251152398,16.51323622307064,16.371330975449656,16.43621340095166,16.146268235696215,16.453577207617705,20.85453973843027,21.687801442345563,19.88296467017367,22.271842844197582,20.4613201914284,22.220602896482102,18.773608430684995,19.153158594597084,14.49806267549288,20.75711385241877,18.90047641156542,18.378596833393463,15.893559920881348,14.889450337913003,20.844541586487022,18.469246060492253,22.19549756960609,18.513686376946545,21.39590604552731,18.915282905111603,20.338169061297467,18.332139492573898,14.745882940433237,16.133616415367907,16.616316169393386,20.777415800424414,18.17536940743779,16.207148933447918,14.17855245177389,22.089339151357272,15.105176532308645,20.098679894992102,16.70469565851214,21.102911506577424,18.034072323670667,16.11917204209452,19.432073114313994,15.167021004669586,18.39686974208527,19.246081576674957,23.293908322545644,16.82088513785092,20.817163033702343,18.28327679954387,21.68166252872032,15.443594629023929,20.37197039996924,21.66059480954324,20.555762927639584,13.717034944271763,19.140549852237104,16.93035584844875,21.61932550806054,17.538801495920946,19.838178109776376,15.08565739453256,17.082130965200623,18.930184127873577,20.800773227476036,18.538860775118998,15.880404294649658,15.907045520141759,15.080812031910517,18.81662453903926,17.146577984269484,15.906429217846311,16.351680569401328,14.730167533673626,19.42946843458456,23.234726537080764,15.280446463408095,16.652672453655033,16.34959674214463,15.641563101480827,18.431695737956336,23.71703745233179,18.33540224622464,16.467008548101028,17.135105227556554,20.28803306546125,16.28348357877157,13.927166552883296,16.10988529863052,16.2801457872599,19.786912715731116,16.13667671345677,17.689152904346674,15.227845298485162,15.268690280124591,16.444515815019717,16.665991470667873,18.139925640902018,15.062215606176432,18.671129725748976
MM058,13.03440080179972,15.587338556165554,12.358812710951408,18.933665245961656,16.006587943711246,22.46528021506784,14.80844503366226,16.392829559839484,19.940208128135648,18.37372696357219,18.95497451091371,23.84570583708069,16.45232894559969,20.150414986258728,16.399382334593376,18.709685547960113,17.479703608857122,16.765975961899354,13.838650866650896,16.810878446453792,18.56017659755821,14.674534626896333,14.894661393542746,13.673618475662387,15.701413384259613,19.147818378084377,16.81477636762295,16.882114591197418,18.648920501397278,15.507133317097951,19.501748389232116,14.257025670558027,14.569099319359713,15.263505672035313,21.34539061209598,16.405450476915515,16.359695017166988,16.352033266965854,17.561867975765207,16.8303217915521,14.913042889408722,20.595746064963585,21.272068155299436,19.308464802542826,22.690290232793412,20.140814328480875,21.99661172186327,17.438907684603038,18.863940536758584,15.41600296968989,20.6441725190596,18.491348400248814,18.661013735778738,15.464629827149878,14.304418046624539,19.997647589916838,18.56534978700313,22.280251799859364,18.06404083141112,21.273168815694454,18.892276463753635,21.783179027766202,19.185116265730073,14.47374718672996,16.590056738711528,16.092168169333327,20.778849221330915,18.4378299903704,16.27228645057612,14.00462763094089,21.81601102514737,15.409902765683878,19.540449715866053,16.471619264422657,21.238166406271457,18.287282094024878,15.466269347985095,19.60692966933636,15.883535047565347,18.76447171733168,18.842212480440345,22.989222366309786,16.75077419287645,20.53853914850724,19.689344161507677,21.11977326178029,15.625349673732241,20.29773078867477,21.705664064531017,20.517297236438793,13.647009027515704,19.372279854337265,18.361318229662146,21.350845994115662,17.221649484797858,19.166926365914115,14.541818944592938,16.978268979235377,18.881349638282607,20.598745091081224,18.818349095401057,15.785648028892522,16.317054592597394,15.15167192898623,18.66599469735852,16.75457361790249,16.59257758402425,16.52311392800534,14.535389709217778,22.32239903123105,22.97619818657196,15.020849436487541,16.480963324256,16.459695391507623,16.260255615862835,17.470312765164053,24.26432987586893,17.391511567035256,16.73409439082546,17.16001589073271,20.073859921213067,16.77740208662765,14.148003582305305,16.04805920879835,15.529499782186551,19.620214358328017,16.049227546592782,17.09335598326307,15.276293655613104,14.139408108322716,16.30955716075717,17.581573664693188,18.17230698600716,12.43992810943499,18.05575206611628
MM059,13.211944638446306,15.957453093521801,16.571499539258152,18.64718558381681,15.90213709278312,22.498092448674143,15.299634784141109,16.514690151943636,20.07774203813236,17.980559456940103,18.471352692113864,23.92167068574934,13.877108152683846,19.899111740985145,16.87374763298534,18.703169604641577,17.166463586950023,17.86094202767111,15.321627797418925,16.03306980755069,19.284082015672496,15.150495132842916,15.310223001034096,16.770177819886122,15.924338477223797,19.042432784842337,16.342944352089596,16.714595621695786,18.93502600527729,15.545443936717882,18.755718962056193,13.666088178293018,14.604909130338093,15.25357774116775,20.966350373863193,16.504350909217223,16.224642531733764,16.516944206565633,16.541970626015246,16.519645182818262,15.44483553402505,20.552655574816313,21.428981568265602,19.645850644811887,22.416749553776068,20.39264995500173,22.011235789182525,18.28219599206176,18.884230865286302,15.329013470449137,20.595638640821758,18.72569237327137,18.416708630527435,15.990784901392418,14.723662746514885,20.513948670389745,18.452207360733272,22.144685998099675,18.16720441686629,21.196899026990927,18.87446782431276,20.41157323879737,19.15742224826133,14.668880485546227,15.914007558828486,16.317490562159065,20.258805786625555,18.7919515257859,15.670820575050195,15.14949049486423,21.713431133572612,14.814603525728916,20.053946841704153,17.3157832963454,20.962557196344655,18.222725381309047,15.468940540941372,19.086511370735767,15.010719082112145,18.379629717220652,19.11488130427892,23.225454067146476,16.78940070019256,20.792664255100824,19.665038591556407,21.449305060886577,15.422933278695217,20.294756671882908,21.824402135394738,20.57405830876058,13.722705943763804,19.120564595080317,17.36496411699031,21.74711052428645,17.529812540629965,19.386102280015443,15.37557966777021,16.950940492077404,18.782799875464672,20.192123819702722,18.27768588224597,15.945638613822448,16.130829326255324,14.941923794234242,18.92883215405631,17.163536122602814,16.439571613867336,16.691704114966342,14.75987176387325,22.284720903383803,23.106272322263564,15.20777412654468,16.604405393368335,16.051191222686214,15.88343438807041,17.477816499194024,24.21406168691094,17.970159003813635,16.47911753902456,16.881080472609913,19.750999868210037,17.277887294239108,13.913743818977215,16.11235727271105,15.909144891291986,18.835186968036123,16.15583851561081,17.54966366544127,14.798172862980241,14.98931150998593,16.30017891652599,17.90907170144054,18.479842459952092,14.408667717180485,17.913732119563132
MM060,13.22851223591413,16.542632300277567,16.8176821795228,18.30876967372524,15.349682900001707,22.616139648494784,15.249298387255617,16.323701087087343,19.855637121014105,18.336828749348168,18.564928644698245,23.966304503352614,12.877463652898527,20.059560723830078,16.819967318824933,18.455864433891406,17.56237659233284,16.7365195625989,15.942362630125125,16.333112756015268,18.0985082079603,14.798182742698847,14.824586246825632,16.230036251878666,15.926700123879646,19.091783651221682,16.42389916673537,16.616707342370923,18.97061211269525,15.789725435622955,19.83166962965457,13.820610542102946,14.925975819603579,14.819260682457598,21.212937701878694,16.363156522768445,16.514824861549638,16.150779507104787,17.866861711255947,16.494095882755683,15.264377512698706,20.642353442710032,21.280269294278007,19.294154370633677,22.589541099935886,20.38188839041914,22.04910338586803,17.705212242615907,18.45770422647853,15.173475586039219,20.675273571680087,18.683790324493724,18.43863305834997,14.812314762929912,14.482797443008511,19.979699173834614,18.29306478283155,22.20253161939713,17.953188042427104,21.252395087675584,18.984869515606526,20.9993039753225,19.34870398869318,14.65774007175512,16.761379474468793,16.29373512601653,20.960278941530365,15.924660284496866,16.058699317319306,13.177581386038904,21.782057362767127,15.287296486261114,19.36682231457,16.870862816664776,21.255639553311095,18.14052841438326,15.746167777613358,19.690270912856107,15.251470003717918,19.009616794400944,19.335830534615976,23.24375140083269,16.613537247070248,20.612111418019246,19.493160451308032,20.91119129488904,15.513712983461902,20.344217975558596,21.2961167191373,18.22782151079926,13.51426771887919,18.817365502342167,17.875833692573078,21.6498327169973,17.114371687267052,19.003134199732006,15.908142132096334,17.133374822658094,19.038405555478406,20.529399927282093,19.079788188210173,15.999125377830385,16.284550768717452,15.180695793233651,19.087363389015398,16.64617516282058,16.44705711635494,16.748643432380515,14.643256440064965,23.090273418942903,23.078110515011403,15.262161444960777,16.414321276650263,16.472090326583835,16.339741117007577,17.465535429313693,24.562660686562026,17.39124232294292,16.74522727366928,17.049179384709053,20.125708444806982,16.785640230150747,13.954273433364948,16.048351221850307,15.34059371718726,19.775735439268544,15.973694124950928,17.288445431164675,14.623558364556635,14.902369973480843,16.374763046674644,17.526574165459216,18.175585459369746,11.498935248592076,18.770067815072277
MM061,13.068614709980137,16.192704573369518,17.533554323371266,18.94249610434418,15.92579711601511,22.958052605866932,15.24599012448304,16.686666552179005,19.90374257166712,18.961600795955324,18.44624117470342,24.230777149885277,16.866859774449882,19.730450054519267,17.794111026477314,18.469194073835027,17.23586784168474,16.459564602037933,15.807718077264285,17.140605536036986,18.104407662543686,14.494118541194297,14.954188806844439,15.424653360437103,15.819644948150557,18.97455056695014,16.418635962859742,16.17279805415007,18.689367012193006,15.764012955007585,19.011379411521396,13.660905352619118,14.332260522901901,15.747492615629172,21.590746069754555,16.410073546280945,16.71004837908129,16.663084583315964,18.188198829844925,16.792680150286497,15.71993999184433,20.687440300441107,21.658774408546815,19.674934457871952,22.887304327962458,20.22306647164158,22.125780054910194,18.26356095419103,18.492278945238613,14.71944309380499,20.585252441723675,18.889568327837747,18.590735834773398,14.815121526631563,14.275843374295132,19.490737238254248,18.589505891186356,22.13551261967857,17.974530951945166,21.278436262595505,18.894904162168707,20.961305361086314,19.52420199483265,14.24937004152377,16.882561837691544,16.34102164328573,21.162411230852022,19.193706050040483,16.299914687752697,14.14164379552165,21.766442413156593,15.050457077309337,20.213398121110853,17.317269272262887,21.661746101802567,17.88392746454874,15.61896719855474,19.700417663508222,15.531841561068982,18.618576740290635,19.498475596469333,23.556978207050193,16.604746786821742,20.474449514126636,19.45288172234143,21.20338147983292,15.484556626195765,20.244452295815876,21.307647722947685,20.378578022311707,13.760824336131094,18.74330218622496,17.579795221950143,21.63758642046905,17.14222931305143,19.624039269795944,15.895704016150091,17.03965389609277,18.738269242364577,20.887205126255797,19.440217770776275,15.52847777340042,15.851588288304644,15.158265696490545,18.71017373888438,15.959076994199236,15.254109331284011,17.024134948670152,14.711673835391831,19.315535295209877,23.03241514301677,15.129915849299408,16.41097678462656,16.497984037663212,16.331631058205634,17.375487369825727,23.509388367723517,18.42005943340225,15.566121399842304,17.02742519607931,20.08661270133068,15.753088788956683,13.827608926236788,15.950001630126302,15.793064522465711,18.97934061684312,15.859417351343184,17.148511213477963,14.561937772590646,14.963381571210919,16.47053936578195,17.96661078267678,17.798370787249265,12.740542376363994,17.779718573375465
MM062,13.262415854110776,16.848234247124715,15.181380253329555,19.06289867093367,15.784653807955968,22.62365679788983,15.233392684778446,16.63791225153564,20.06218379791159,18.84092219350654,18.692628525679012,24.077666884671586,13.047477622431922,19.773800323606896,17.316836626629886,19.173410946122306,17.140413270269345,16.097375273398026,16.040274321520013,16.461634693840974,17.9980096710822,14.886950642075783,15.596093684311356,16.720105676462445,15.9969986376453,18.915731764656286,16.209624787208732,16.594754839354177,19.27056937045884,15.854546991488844,19.01551818822254,13.763503339016484,14.75539364200776,15.24630882464975,21.209607528566927,16.51439249823674,16.553870527252744,16.50422530621473,17.98020533223728,16.19223513578923,15.963832739059779,20.766335280783988,21.77576245216305,19.821613168045726,22.696983007648093,20.605905903144727,22.205784903903236,18.471800905242084,19.076361348313725,14.201192296933925,20.82065656565015,18.925937468227183,18.669563192766116,15.581979989342727,14.719477064398433,20.697589448638304,18.466574909969715,22.18733329608725,18.021820483672826,21.481034826499577,19.106425229084678,20.969349057185703,18.995907872714895,14.399336042319284,16.00546161192066,16.620778368476994,17.427566049872105,17.75615305721028,15.8004500485886,13.9001989123709,21.96124001916379,15.03261534305426,19.929022536927643,17.19775212513747,21.368710452006614,18.632703525956163,15.64813288278417,19.35162934676826,15.748946416973244,18.57431234744704,19.23997120298812,23.50560729995444,16.823810340586974,20.75272959665615,19.5739339552949,21.6170880891271,15.661073860505981,20.26718331993502,21.558580707975707,19.797627898291353,13.492418442778533,17.509193139048154,17.942327269598373,21.876090103078766,17.642416598916327,19.445785799163843,15.610052320537488,17.078598283444926,18.992916800041627,20.851008805836404,18.60597006323942,16.16854961404723,15.957546420590255,15.061003365484256,19.16854605302086,17.6690235718368,16.04499732935867,16.871182386277102,14.709551407354834,21.43490404493743,23.43253136400665,15.205272543919707,16.58566611678374,16.29642144545983,16.206134515545923,17.404565503279475,24.50004981529319,18.080551007283386,16.720315080224008,16.88726278662531,20.024077423158055,15.94414424607562,13.779585996486095,16.23146377762175,16.211415748034412,19.099473709714616,16.174552562589238,17.34506455130887,14.304207935183433,15.107496329468885,16.356512198471655,17.089424713357413,18.40708174940924,14.3003464043028,18.714975492547193
MM063,13.366227954893997,16.68949297946998,12.371457289204411,18.07115727511734,15.216231429030536,22.61471178714607,15.580639537651882,16.154481657838282,19.944821454997697,18.192043220533996,18.653818139719096,24.052677955939355,14.315370253491308,20.007165086367237,15.999728101837936,19.280066304344214,17.315898024165453,15.909226887635064,16.03851736398795,16.408570749986005,18.133815408859864,14.889321189197728,14.461486431969439,15.11271510898676,15.661192886591307,19.007509832929276,16.377017095338672,16.72847615801463,18.796099474047885,15.441941966712294,19.176387481879246,13.962024208884758,15.089441590724455,14.538839252721802,20.69494480735832,16.49412351023824,16.401451226727275,16.358469875957244,18.406709490266135,16.467296859209597,14.956266321533638,20.500147987131044,21.25305806687143,19.468249459774178,22.67847099173471,20.415877111433538,21.85706669683425,17.487046201199462,18.646732930753124,15.298308471703988,20.556734166360645,18.520171131656504,18.41433317578971,15.933126438883015,14.930589717606615,20.060425766407416,18.59403402926719,22.18768771498984,18.159561318471418,21.090331892971793,18.966352409364383,20.46770311698261,19.339995476114012,14.73190754539408,16.080366408613095,16.258736492146625,20.30855825884097,16.347133092278977,16.01255100254278,13.998056457900207,21.502364068753028,15.471230291628434,19.40677479737526,16.611427946272354,20.830553843014926,18.18840336281709,15.293157693513507,19.130893809173887,15.328775295659513,18.161704053966098,18.938794751568253,23.270232335373155,16.785447161132332,20.308220016529482,19.70260972111369,21.194824795949245,15.133821379889289,20.316330738649746,21.628951213653487,19.94261182232367,13.799878202862986,17.991785727403247,17.387721235159972,21.521729810272475,17.392648367049286,18.883775391624226,15.47607733430839,17.073500921370204,18.77914471475106,20.852015355218303,18.693101096343778,16.01486330608443,16.098211515498342,15.16034360619183,19.24624481046209,16.133189472407153,16.283665911321663,16.31291273865068,14.706574345913001,20.75590872603764,23.235025845424264,15.208002863555091,16.500954067782946,16.229681763520137,16.27931677019718,16.945139117627452,23.513606796765465,16.654004133340724,16.7428173816472,16.6811476875489,19.766618555568797,16.815253839253767,11.023039726401187,15.96183585183716,15.844696198186725,19.14688196414711,15.960182507668291,17.317722164481165,14.689311163394928,14.892343444797499,16.48908390028574,17.87976935308656,18.398527041170752,14.261711650719679,18.018983503854113
MM064,13.385230446982144,16.427666949888923,16.433223935583793,18.26806967842697,15.416836492561158,23.27338213837853,13.426582593222943,16.487684951024658,20.008079107140986,18.309051165222222,18.97263034928324,24.292038028975817,16.88188139160455,19.820262133424496,16.692040108345513,19.103905664262335,16.766608036424106,16.14987760287128,16.512002486526978,16.69129322467508,17.813162915572406,14.591019626135271,14.502048280562766,14.099459786813446,15.328477619098228,18.431533527834155,16.34551588578559,16.899369459326426,18.559164783194998,15.611643505346715,19.36435840856698,13.34324074344042,14.96917362131846,14.972816432864496,21.120329011443644,16.41905822489669,16.504193708015443,16.770414891451168,17.27493993277881,15.913750988841814,16.110372663687574,20.63876434049644,21.744396656209165,19.773128014073095,23.160007929031845,20.221775670278078,22.097898242888093,18.1947494889867,18.907451066777266,14.821960541743321,20.69878469885209,19.008316774185186,17.91722468512965,15.209222875035653,14.91912626762396,20.404332020565416,18.104869459648356,21.874151030538002,18.284094862645127,21.274460342382266,18.93953053786856,20.910006614343885,18.912314860816146,15.071614182129325,15.77297329522076,16.632033462650867,20.778757464097183,15.66540403875617,15.735982696378096,14.956748108019829,21.76158486554429,15.061209146560913,20.090427238583082,17.746602894864754,21.572751199384328,18.19704736019327,15.380952117105206,19.45371766088568,16.03300959260139,19.219313564917336,19.501546863253267,24.0472338948557,16.12193061059758,20.777217736392046,19.545237513687493,21.167519519441,15.54319313698607,20.186154592749755,21.459343533237288,20.087262800805952,14.406687891121342,18.726407918454264,17.769218399383487,21.82471182610337,17.369036636892794,19.401695293514557,15.578634511092828,16.944160491650706,18.636485176799695,20.665783899755155,18.10717427334539,16.447404244631844,15.919059516547803,14.815654724645082,19.022655065430854,15.928224607148666,16.123226011990923,16.69826849570783,14.993725486104475,22.0679105672117,23.208083390743507,15.04388442114833,16.553666910304145,16.24152351628393,16.719156999389835,16.772574490619647,23.232771467061255,19.106512857088344,13.984214869245337,16.94137803443161,19.696670159206747,16.58036106196008,13.502927948320727,15.597136648384481,16.021563614762222,19.387876371208005,15.249386366700932,17.223811647842105,14.455041344659518,15.058269724009534,16.13183295971507,17.860147386733644,17.987622657260854,14.233232739753726,18.0325198610496
MM065,13.360781569416412,15.323960895663197,17.10663828419361,18.274552985405577,15.321724864969438,22.955812238131735,15.548942143716387,16.683911045704303,20.124894630418076,19.128237418157557,18.905151811036617,24.216310942898147,14.600897466671363,19.5349979414955,16.6242267511456,19.1839198285072,17.131689496438764,16.149371649497578,16.117064691646714,16.955877582067547,17.51169965597437,14.703408732994442,14.499512330977709,14.887174629093085,15.61939270194268,18.942115320247627,16.343464783369537,16.406961027177754,18.824953479264245,15.417225019305919,19.480585718143697,13.791322682886701,14.390201035468865,15.376190438159632,20.829716072938098,16.382294067855103,16.340015611049633,16.86636941556234,15.469597563126136,16.515764842750915,16.030469756983745,20.708151995125373,21.730916391527746,19.856497414643943,22.916273268615114,20.290328114392093,22.208777194825018,18.513983106742725,18.93404991839063,15.283945771302324,20.650990595541792,18.91482120416299,18.145093342616192,15.721727289605308,14.792062655797507,20.43112818532113,18.23612798568123,21.88009397655355,18.198031503260967,21.258813638397875,18.972449027705405,20.341723321048537,19.039731085579827,14.513324866030048,16.037955812046253,16.447175786107902,20.843404126092786,17.787413040852968,16.291268553606585,14.18861657351368,21.83788718684913,14.98162608459423,20.13016485874084,17.359174701381477,21.00031018190322,17.98599780951372,15.689147025207927,19.264689374142293,15.849083791310388,18.14970021419643,19.584681078391608,23.573652098468973,16.487792306501863,20.910122620541465,19.174422931274393,21.263759154689314,15.482372760560137,20.312390311192104,21.490537682655695,19.85976637175747,13.741361587098266,18.515051189918445,17.528836921180055,21.72261474711618,17.48007125004922,19.564437212064565,16.136276971211185,17.0652131033896,18.441799707305115,20.43965751056167,18.057593214527603,15.942997325584763,15.874447473320677,15.090874672261494,19.220231549076477,16.924201372689797,16.12166428546183,16.76942798334489,14.846356732662269,21.733294489275075,23.3459521598282,15.143146148444238,16.696303229925107,15.961641810962304,16.10347296217326,17.2572269572648,24.429324410028418,18.56179784675986,15.797944770325582,16.982566704052438,20.340512923336643,16.666642433239208,13.706653224022958,15.844270814929345,15.829333442713555,19.439300166358912,16.11808934112883,17.33798731804384,14.121504895055406,15.112261528408174,16.550467242570512,17.82776209351639,18.2815429344554,14.112524081150495,17.786034502654918
MM066,13.243284925323211,16.72801845892086,18.600471401499522,18.123200267737566,15.197356642639509,23.064483743503114,13.27546478462952,16.644584445474397,19.983663175897192,18.82368099751755,18.7984912031388,24.211296213855494,16.777098808521103,19.68944833887252,17.663414651550017,19.067788699307854,16.812070886742248,16.686533601083433,16.796032019772113,16.11138837931229,17.927349705176116,14.303912889378134,14.433512521807822,13.677722451930075,15.558012793969914,19.11325157702071,16.31531225051066,16.918517395486983,17.344383921578654,15.789347722249351,17.913843726933948,10.656023467280464,14.587621384064974,14.894274262608795,20.742928996405414,16.22282345427496,16.381001237306418,16.017525453625435,16.92370865044264,15.712460314043867,15.580861075454031,20.245373797088728,21.42686606172046,19.804429842283913,23.138368491866967,20.380870967495188,21.96912516024001,18.038251597841903,19.17861422457982,14.27320008465342,20.43232027566871,18.928104929468358,17.83173639188012,16.736694050155275,13.194109373471473,20.190657261952683,17.74186017328104,21.796158456981047,17.708472064563864,21.276370056718577,19.125394409708598,20.911028788038045,18.977873624389016,14.716573575314623,17.053160219579546,16.350637335952342,20.96450201545627,18.239266627287027,15.026499512039932,14.022827132407247,21.733141088628553,14.613888561947235,19.975043225611316,17.560799744738915,22.24196255847604,18.352077685439596,15.929755509443938,19.238881151388252,16.639628198496855,19.026440351637437,19.314083613306824,24.2508845478359,15.769587238919417,20.453889976697344,19.253949166763316,20.850901264383413,14.349704014205656,20.419697555538832,21.378326090557294,19.845496764815554,13.983225186277672,18.503299759860404,17.65249078464578,21.92271622478278,17.65119593609786,19.636767903032975,17.294598202626663,17.282301453687232,18.77841503125527,20.22805232165813,19.573569850048635,16.067843655098557,16.1175835548558,14.72887137729008,19.29957325957457,17.430187982371145,16.489706271093297,16.916171289995045,14.985732704103219,22.454353680218556,23.17401283494634,15.182537667257142,16.451278939814703,16.242839949314988,15.909019592907054,17.121471623496657,24.262951385526847,18.71206923291709,13.851499138917065,17.062725976645574,20.134050368790543,16.32305611018185,13.830911499236088,15.492853411309653,15.547533962737086,17.596262211800003,15.573129024117113,17.386790700230616,14.604444567357463,14.51778483757646,16.224334465312346,17.538440130325466,18.487952183043927,12.33738784925167,18.17043784004602
MM067,12.861359580637206,16.548281825966843,16.629621616303197,17.93291134893508,15.517433484449091,23.079831406865335,13.50456890386068,16.78566030081046,19.846382962504904,18.732444379558924,18.678212045097585,24.253120163321455,14.13667374261858,19.450077672180942,16.870023890762795,18.80195940747887,16.33423118864715,16.59701695361849,16.44933256434321,16.325278357630985,18.02808838857106,15.269142903886936,13.770598001868454,15.01432908383796,15.582142152130315,19.176366012218576,16.316140219966883,16.535401580817688,18.493753525676116,15.445524294654804,18.21874118802089,12.873757577302808,14.840533134957091,15.066391742942345,20.996758971007804,16.253733611408105,16.428197701239817,16.46523719419563,17.23168700424131,16.152236425213697,15.508169295278751,20.124761353106695,21.064494587944782,19.5442680474757,22.839138036449206,20.219308000155728,21.53663152573295,17.977880463150335,18.494837671343632,14.077490491848666,20.189889065448195,18.57044313359361,18.074819650034268,16.330527913439543,13.98701579285809,20.31335607852299,18.21508360054363,21.769368871642655,17.718163153567684,20.908114362645808,18.58157656989436,20.56089892331442,19.028769450079352,14.588645525311438,15.856990893931064,16.226672393125067,20.476895371705925,18.59939596035005,15.275829782258203,14.65717464787622,21.31860746935199,14.650853143091553,20.161124598938468,17.47507722362864,21.666489485377756,18.178897539359745,15.659034715465362,19.386101147130166,16.128963768648017,19.20755083122925,18.890691804827043,24.015820238778655,16.17601415407268,20.454912035472795,19.460038756997452,20.916875000196235,14.143782651769833,20.17622311414137,21.238626171072575,20.575608617299206,13.80172509905697,17.935915762008793,17.60888483217075,21.695305392205473,17.27434128786173,19.486303169810437,15.02762834612116,17.180425068191422,18.520034749865754,20.28374065222731,18.66538927022482,16.049847385912194,15.829373314579653,14.416593460206212,19.013438560805202,16.757606857170554,16.36415792411284,16.71480162427133,14.58957458188062,20.719172022897485,23.089885180831768,15.059394168533187,16.30281483206313,16.007594272270445,16.353548097393443,16.138564320107676,24.39653756788522,18.7361767686506,13.74990151965388,16.67852462418558,19.72160738212697,16.34576489731079,13.922842584235706,15.581888952512598,15.244000014743037,17.772520963873536,15.527339241469653,17.40540944310639,14.08354638582969,14.740704067378395,15.938337964718158,17.722816314981323,18.312513825925638,13.458805886672968,18.44599179845766
